"","species","a1","a2","comp"
"1","Abies alba",1.54493264186695,0.705514233759811,0.00734598448986682
"2","Abies alba",1.54884213288058,0.705493144790623,0.00760879411994946
"3","Abies alba",1.56118267726785,0.703609926031308,0.00724042552325582
"4","Abies alba",1.62654983056715,0.694794339195566,0.0076498680468099
"5","Abies alba",1.5982386447676,0.696949064197621,0.00798947040599222
"6","Abies alba",1.54562814714415,0.702706410800174,0.00778853264039201
"7","Abies alba",1.52929049625995,0.707320917396185,0.00713090085719947
"8","Abies alba",1.61593192292388,0.693336222940033,0.00776457740844746
"9","Abies alba",1.61641658690036,0.696106487917201,0.00903296539889642
"10","Abies alba",1.56437078331007,0.699210469733531,0.00856445493737589
"11","Abies alba",1.62924579858367,0.693875832434706,0.00746475849932005
"12","Abies alba",1.57044591363986,0.702172788551191,0.00768496331771853
"13","Abies alba",1.57982125374111,0.699802622296281,0.00845616267928744
"14","Abies alba",1.60673097633626,0.697452404255043,0.00791468824464622
"15","Abies alba",1.5346840496557,0.703668516852061,0.00787041743371671
"16","Abies alba",1.53884242970011,0.706435794004789,0.00791192397612849
"17","Abies alba",1.51438327917956,0.710910674025941,0.00816471591828624
"18","Abies alba",1.56682758022508,0.703387920747693,0.00767181997244006
"19","Abies alba",1.61871955068562,0.695106784533758,0.00783926133453949
"20","Abies alba",1.53090589933855,0.708022590713095,0.00756258722143618
"21","Abies alba",1.68931612640752,0.684521608207205,0.0080608811492294
"22","Abies alba",1.70776418064803,0.68037350991412,0.00833163987565041
"23","Abies alba",1.65881999401908,0.686830106935942,0.00763763450807685
"24","Abies alba",1.63462644282358,0.69290712729431,0.00806489331834388
"25","Abies alba",1.61124211126861,0.696063248594776,0.00738998652377755
"26","Abies alba",1.63175937116399,0.692585717081718,0.00736673324724816
"27","Abies alba",1.62818966357243,0.696433936222193,0.00716009241276659
"28","Abies alba",1.62670743408101,0.694551702411281,0.00726888150107137
"29","Abies alba",1.64800258752511,0.693512645675301,0.00795881813417241
"30","Abies alba",1.53019543477106,0.709175832305032,0.00784291654215671
"31","Abies alba",1.62670342731684,0.692795643194285,0.00765733814521681
"32","Abies alba",1.59147750467447,0.698533546005194,0.00784964585789325
"33","Abies alba",1.65413532307781,0.687870124076355,0.00812531174648756
"34","Abies alba",1.59912782507001,0.700265139373078,0.00731905913329693
"35","Abies alba",1.57972697438512,0.701653332811818,0.00718338741681265
"36","Abies alba",1.59626242548958,0.696327193228265,0.00838195680394215
"37","Abies alba",1.54593406973898,0.70445245259332,0.00803522738354952
"38","Abies alba",1.57525318663628,0.698036228429814,0.00860280930781854
"39","Abies alba",1.67550134054544,0.686520365787945,0.00740790471658489
"40","Abies alba",1.61282207935114,0.697054901008281,0.00767750770358367
"41","Abies alba",1.65532659629051,0.691743833994306,0.00696352610193827
"42","Abies alba",1.62167390215277,0.693336925735108,0.00800317754998563
"43","Abies alba",1.60902446959427,0.696057627708567,0.00840078972645341
"44","Abies alba",1.63823797540741,0.692627696071317,0.00851969613221943
"45","Abies alba",1.60630779531329,0.696281784859674,0.00771166922068407
"46","Abies alba",1.58904582199208,0.698634115954497,0.00824280602988675
"47","Abies alba",1.65986454048994,0.687743697055317,0.00831789485901156
"48","Abies alba",1.56482250992878,0.70433193247518,0.00710094542917974
"49","Abies alba",1.63007662148438,0.690564545854755,0.00815235421614177
"50","Abies alba",1.59394085184009,0.698032441399556,0.00810570464456359
"51","Abies alba",1.61179613627727,0.694781105910303,0.00745891109336804
"52","Abies alba",1.65377924072661,0.688085820162013,0.00898084009685957
"53","Abies alba",1.59844036426655,0.698547970695134,0.00821073995107236
"54","Abies alba",1.60258903296695,0.699287162131356,0.00810456171702585
"55","Abies alba",1.60661989817641,0.695573541059667,0.00771925458604992
"56","Abies alba",1.65495290492984,0.691686350195439,0.00745326702391254
"57","Abies alba",1.61866816454541,0.69651463310184,0.00768674024759993
"58","Abies alba",1.62725209942462,0.691881168586888,0.00755329328343405
"59","Abies alba",1.57473264769078,0.701415381523396,0.00748898103001459
"60","Abies alba",1.5487121350278,0.706020610441732,0.00865513987617654
