"","species","a1","a2","comp"
"55","Abies alba",2.08978350057569,0.625913925449242,0.00595592594942308
"56","Abies alba",2.06791170936033,0.629679557532215,0.00548080697439611
"57","Abies alba",2.24986824554027,0.604080555174382,0.00697973010722698
"58","Abies alba",2.13480761166209,0.621982477549003,0.00538287372896619
"59","Abies alba",2.17874188256212,0.615462023255845,0.00596167403916285
"60","Abies alba",2.08893199152984,0.624771324663401,0.00590075010921838
"61","Abies alba",2.18241743426194,0.614516089878181,0.00599919850806523
"62","Abies alba",2.06640897250647,0.626839990544205,0.00602614053646239
"63","Abies alba",2.15063864244059,0.616753655671928,0.0064330766395546
"64","Abies alba",2.07231568852699,0.630641590644847,0.00514026414463785
"65","Abies alba",2.15219666722246,0.616554705624101,0.00623980034406415
"66","Abies alba",2.18798803384383,0.614960074427656,0.00562174727540947
"67","Abies alba",2.13471024024209,0.61788047003515,0.00643803541036525
"68","Abies alba",2.17745349081671,0.616012066455123,0.00550450349414333
"69","Abies alba",2.05182482597725,0.633622259011419,0.00497730880995924
"70","Abies alba",2.13282677127218,0.619974129600605,0.00597325657188919
"71","Abies alba",2.13255652432404,0.619578887276964,0.00601474782989381
"72","Abies alba",2.15168581669623,0.621218183199598,0.00515694956085707
"73","Abies alba",2.14502467896624,0.621126885128106,0.00555793247918375
"74","Abies alba",2.14801660940873,0.614403572838789,0.00653798677223649
"75","Abies alba",2.13120509223078,0.621764490117802,0.00551401127340232
"76","Abies alba",2.15893619152831,0.614869956947978,0.0066002449553314
"77","Abies alba",2.11693059449833,0.62523953952987,0.00508007989540528
"78","Abies alba",2.15320187181054,0.6182760636027,0.00583611962684219
"79","Abies alba",2.15132046497023,0.616623319899984,0.00619795777472067
"80","Abies alba",2.20821918382091,0.611893643373376,0.00614291930105789
"81","Abies alba",2.12451613177724,0.62181428452301,0.00591078363186749
"82","Abies alba",2.10062763396979,0.625385828869537,0.00563731051037854
"83","Abies alba",2.16452532174891,0.615035244464364,0.00616868373173785
"84","Abies alba",2.13096804846221,0.619578827059819,0.00610283138633129
"85","Abies alba",2.16168009133616,0.614159840550031,0.00677321322077851
"86","Abies alba",2.14948945581506,0.618638346904427,0.00602697589586122
"87","Abies alba",2.16628713233747,0.610983328098106,0.00719506418178635
"88","Abies alba",2.03552695783205,0.630101868445167,0.00587392535949111
"89","Abies alba",2.17816997084576,0.613439047471461,0.00649739994127053
"90","Abies alba",2.17902438580475,0.615039471349266,0.00611951863883643
"91","Abies alba",2.09772191962566,0.62578013754007,0.00553713605424374
"92","Abies alba",2.14661607540456,0.614352904407138,0.00690825364004082
"93","Abies alba",2.06819829309485,0.627068464324466,0.00595064958699905
"94","Abies alba",2.11628281601121,0.625861139926574,0.00513228986547753
"95","Abies alba",2.16396516358119,0.61718317269368,0.0057274654954643
"96","Abies alba",2.04795998662377,0.63252543390889,0.00511345181523714
"97","Abies alba",2.10645054387669,0.624121123611748,0.00555056408505488
"98","Abies alba",2.14389399035529,0.618776985563987,0.00607497578310773
"99","Abies alba",2.07362271306967,0.624903420417941,0.00637576612742188
"100","Abies alba",2.1082113989897,0.620918062170562,0.00638389885873569
"101","Abies amabilis",1.21476064595268,0.76546566629804,0.00308789536781467
"102","Abies amabilis",1.26092287713627,0.755271546719374,0.00324397258291575
"103","Abies amabilis",1.26369183042068,0.755110013510062,0.00323541464668113
"104","Abies amabilis",1.2488883726006,0.75108992418008,0.00373946008605678
"105","Abies amabilis",1.22425974519808,0.747755271015617,0.00435988778340186
"106","Abies amabilis",1.27562529141139,0.742879362951819,0.00422141510423278
"107","Abies amabilis",1.31404325942856,0.74115704304642,0.00367095990115043
"108","Abies amabilis",1.2877199186723,0.741624611189485,0.00424586887593352
"109","Abies amabilis",1.28919733771089,0.746204327214159,0.00376955670008385
"110","Abies amabilis",1.31902857310207,0.737146421626079,0.00436559689636063
"111","Abies amabilis",1.22090415200011,0.754378870291872,0.00412155855347659
"112","Abies amabilis",1.32362321489323,0.746372746304858,0.00307256652353172
"113","Abies amabilis",1.25840837929729,0.754691424751135,0.00345216323953128
"114","Abies amabilis",1.2620481159701,0.752391533106992,0.00359513098319
"115","Abies amabilis",1.1776824321887,0.772799962278851,0.00313933626428407
"116","Abies amabilis",1.2579492800419,0.743037650189871,0.00457513113234719
"117","Abies amabilis",1.31647151037673,0.745860847420788,0.00348703197628894
"118","Abies amabilis",1.19061224458057,0.763267689429841,0.00368904494854681
"119","Abies amabilis",1.29734504326758,0.743922605440257,0.0038622042294262
"120","Abies amabilis",1.34836295882799,0.740733417381399,0.00347676361975136
"121","Abies amabilis",1.33196793525425,0.735768880299532,0.0041544589185156
"122","Abies amabilis",1.31666974438485,0.73671590086172,0.00421916609152399
"123","Abies amabilis",1.19806831244568,0.768779352508341,0.00309567276356668
"124","Abies amabilis",1.21166432211531,0.757385532602029,0.0037899704437081
"125","Abies amabilis",1.2674073042681,0.74471886553529,0.00425125852864517
"126","Abies amabilis",1.23874114533475,0.752999476243578,0.00391926339581987
"127","Abies amabilis",1.23217478198644,0.755817805343201,0.00382628110854272
"128","Abies amabilis",1.31635839715719,0.739416708812669,0.00401735043806019
"129","Abies amabilis",1.18087432931123,0.763184531332953,0.00362108608434951
"130","Abies amabilis",1.29750864680455,0.744714542723126,0.00409519377312535
"131","Abies amabilis",1.34125876476544,0.735662345225803,0.00399175468075348
"132","Abies amabilis",1.36911807171592,0.742605688177394,0.00288265163919194
"133","Abies amabilis",1.36911159163319,0.735512172653687,0.00374362522332765
"134","Abies amabilis",1.28585322915416,0.735134391419106,0.00479686151414438
"135","Abies amabilis",1.27872695507834,0.733036161207227,0.00521407634742077
"136","Abies amabilis",1.31158176614736,0.730805530845201,0.00502356097458898
"137","Abies amabilis",1.35410010067529,0.736036991118066,0.00359940762229008
"138","Abies amabilis",1.25195164369347,0.745129771987887,0.00442835382747805
"139","Abies amabilis",1.25622349237198,0.767617440573779,0.00230043005696331
"140","Abies amabilis",1.25664524705338,0.751597584847414,0.00370008680525039
"141","Abies amabilis",1.22019535750703,0.76273531503756,0.00306697405876652
"142","Abies amabilis",1.35659771319251,0.732172986149228,0.00426355044102199
"143","Abies amabilis",1.39082080953314,0.728526197231259,0.00394690321603948
"144","Abies amabilis",1.30068625085242,0.750705797398454,0.00293356701379858
"145","Abies amabilis",1.40782945781631,0.733854433927085,0.00315098163204501
"146","Abies amabilis",1.37759201118351,0.728630073991935,0.00416991023297268
"147","Abies amabilis",1.19244969847584,0.755833022328777,0.0044082778110519
"148","Abies amabilis",1.28385767967712,0.753419743194131,0.00315482731849937
"149","Abies amabilis",1.2911123408311,0.747037030397718,0.00345995698521632
"150","Abies amabilis",1.344832999031,0.73659323521834,0.00379479358565567
"151","Abies amabilis",1.29771854807463,0.743024413054558,0.00396240271455532
"152","Abies amabilis",1.22775211703247,0.755262542954353,0.00386028234550861
"153","Abies amabilis",1.29884811064917,0.742327569736768,0.00386340306720317
"154","Abies amabilis",1.29206984174088,0.738341411190291,0.00459374345637203
"155","Abies amabilis",1.2866031966443,0.744725577567666,0.00373430973406655
"156","Abies amabilis",1.28770072077288,0.742181551811981,0.0040390380923363
"157","Abies amabilis",1.26669322659383,0.754499734821428,0.00300928278014307
"158","Abies amabilis",1.23218628063378,0.74801068491255,0.00431619774048133
"159","Abies amabilis",1.27425304120669,0.747026379854601,0.00393202887029327
"160","Abies amabilis",1.27452465650447,0.761848895274752,0.0025003345351165
"161","Abies amabilis",1.22930087023921,0.74762774403871,0.00460546886354781
"162","Abies amabilis",1.38147497481578,0.728834517196807,0.00402053848414926
"163","Abies amabilis",1.27636391640346,0.753564960650764,0.00312545183531521
"164","Abies amabilis",1.24216406675041,0.748397127080213,0.00405460196000274
"165","Abies amabilis",1.26368892246592,0.751815595144835,0.00384279963873765
"166","Abies amabilis",1.17774043833468,0.762659488690559,0.00387755179233249
"167","Abies amabilis",1.2801005341898,0.750750290108072,0.00334957574672022
"168","Abies amabilis",1.24105528492254,0.753517686480474,0.00359112078542862
"169","Abies amabilis",1.25345670318552,0.740377186253721,0.00494167875201005
"170","Abies amabilis",1.36373087212,0.72898239773064,0.00427502743107535
"171","Abies amabilis",1.28729618324304,0.750784108862125,0.00328311832453151
"172","Abies amabilis",1.20272890274442,0.756711596843695,0.00408751773839257
"173","Abies amabilis",1.3215578295582,0.741100436610834,0.00377530909151052
"174","Abies amabilis",1.24895723142781,0.744716033438137,0.00476426149038769
"175","Abies amabilis",1.32059044329439,0.74033147426216,0.00391150491087427
"176","Abies amabilis",1.20656738741912,0.757625047458734,0.00395542698530594
"177","Abies amabilis",1.29234784544859,0.74666223351825,0.00360366355065774
"178","Abies amabilis",1.15091935261453,0.775909318283477,0.00307569922880959
"179","Abies amabilis",1.20350644179931,0.752534068990156,0.00432383892084548
"180","Abies amabilis",1.33117989673915,0.738642939966088,0.00395106558530116
"181","Abies amabilis",1.18086742783123,0.74729944280762,0.00522200783933338
"182","Abies amabilis",1.34913900912838,0.732982740169129,0.00417242710228259
"183","Abies amabilis",1.26510815467054,0.755401162085718,0.00303398940707667
"184","Abies amabilis",1.22858602703965,0.756480231368614,0.0035959051609337
"185","Abies amabilis",1.28334721010889,0.734435589666912,0.00498642555928698
"186","Abies amabilis",1.34593784709461,0.731299288778284,0.00418127917062712
"187","Abies amabilis",1.25096858230812,0.756673270464978,0.00321401257709429
"188","Abies amabilis",1.16978925116955,0.772754415187218,0.0031974855171534
"189","Abies amabilis",1.24909817513525,0.749454739556562,0.00394995999319496
"190","Abies amabilis",1.32517830676092,0.738762819914097,0.00396728203813463
"191","Abies amabilis",1.2442930421308,0.752602606598965,0.00386213216418993
"192","Abies amabilis",1.32512372518002,0.741581361100715,0.0036025633222375
"193","Abies amabilis",1.41140536652538,0.721835441268044,0.00419508958153675
"194","Abies amabilis",1.27185430623455,0.745191786062828,0.00423625852860557
"195","Abies amabilis",1.26081976057857,0.750164734925388,0.00372462743117819
"196","Abies amabilis",1.27605115251405,0.747862178118192,0.00382374316846434
"197","Abies amabilis",1.26853731775027,0.742743823116195,0.00434086341314211
"198","Abies amabilis",1.29716846230086,0.743627441586793,0.00384129098689108
"199","Abies amabilis",1.29759599103198,0.743424068537167,0.00393662615384371
"200","Abies amabilis",1.25034573965732,0.7527125478213,0.00362616930887383
"201","Abies balsamea",1.92202942194061,0.629126951296585,0.00918748862702724
"202","Abies balsamea",1.98881622513012,0.617257494506106,0.00962522247957428
"203","Abies balsamea",1.85625843705074,0.636697804356,0.00986170162014207
"204","Abies balsamea",1.95210779908574,0.6227872678933,0.00948072666003461
"205","Abies balsamea",1.9910406160314,0.616253443231526,0.0100767163642091
"206","Abies balsamea",1.99254549503552,0.615924085494185,0.00968435499340975
"207","Abies balsamea",1.95911435180719,0.620695183230043,0.00990052196059827
"208","Abies balsamea",1.95944170228509,0.622673652115935,0.00923179433723309
"209","Abies balsamea",1.86103122475156,0.640526290406011,0.0084678093043353
"210","Abies balsamea",2.030781778039,0.609984946303349,0.010232223705208
"211","Abies balsamea",1.97433703376022,0.620116945129723,0.00959358471887373
"212","Abies balsamea",1.9339876913751,0.627741958572466,0.00901587431250366
"213","Abies balsamea",1.91560145689102,0.627997371768635,0.00994567776978995
"214","Abies balsamea",1.9388907567171,0.624181974540887,0.00972512119786471
"215","Abies balsamea",2.03832002130196,0.608443843249213,0.0104174711714989
"216","Abies balsamea",1.92343694190518,0.62810342469578,0.00920263820256864
"217","Abies balsamea",1.9498198404694,0.626306764473898,0.00890535232389088
"218","Abies balsamea",1.90264691790605,0.630084998217043,0.00971846245835054
"219","Abies balsamea",1.95660234325016,0.619524835401728,0.0103074414346572
"220","Abies balsamea",1.91731927452477,0.627486063077746,0.0099502272828315
"221","Abies balsamea",1.93526015872154,0.624428074233392,0.00983076358932695
"222","Abies balsamea",1.97614698283544,0.614758724460536,0.0107168167302927
"223","Abies balsamea",1.90207696274117,0.629723257406201,0.00974486105029916
"224","Abies balsamea",1.90590310616447,0.62847308247136,0.0101147068185988
"225","Abies balsamea",1.90417048447015,0.631094903234368,0.00942216052400405
"226","Abies balsamea",1.96741174580022,0.62347707913783,0.00897896922606957
"227","Abies balsamea",1.96610609164574,0.619728982577174,0.0096999790679342
"228","Abies balsamea",1.91703800153119,0.628978891862837,0.00949596097839892
"229","Abies balsamea",1.8841138209884,0.630311561743435,0.0101652366436279
"230","Abies balsamea",1.93961039203035,0.62481449142942,0.0094232913037322
"231","Abies balsamea",1.92106297103841,0.626885213763305,0.00977119439899159
"232","Abies balsamea",1.93685910535389,0.627268182571451,0.00940704132860017
"233","Abies balsamea",1.96616871248663,0.617835968362879,0.0105468219936696
"234","Abies balsamea",1.9396816754541,0.626474408405832,0.00930544902375949
"235","Abies balsamea",1.94932433968341,0.623668673783757,0.00952858666065582
"236","Abies balsamea",1.98077121122474,0.620073182468852,0.00945220336951367
"237","Abies balsamea",1.93093230599064,0.626292726186309,0.00948608575927963
"238","Abies balsamea",1.92216352407829,0.624728950723992,0.0104769271376086
"239","Abies balsamea",1.92664142104007,0.62536590073447,0.00982595137643571
"240","Abies balsamea",1.92825464913481,0.628670467517421,0.0090441830298306
"241","Abies balsamea",1.93446351471639,0.625371973600386,0.00965193761143486
"242","Abies balsamea",1.94800609064711,0.625438380376438,0.0086878707756417
"243","Abies balsamea",1.92028606765236,0.62801949516078,0.00948490791863575
"244","Abies balsamea",1.96861667249105,0.619827280250455,0.0094486694943163
"245","Abies balsamea",1.93319827541508,0.624684356989546,0.00984375116549264
"246","Abies balsamea",1.90991144090231,0.628050344411711,0.0098769876532115
"247","Abies balsamea",1.91042587873152,0.629972424535783,0.00928272454898776
"248","Abies balsamea",1.92213990635344,0.626134927877487,0.00985079371941297
"249","Abies balsamea",1.94390673048255,0.627622113312009,0.00888383306068888
"250","Abies balsamea",1.89474298111338,0.631524687474975,0.00942626854562406
"251","Abies balsamea",1.94391635788201,0.62155152943435,0.0102615974053401
"252","Abies balsamea",1.96901908628634,0.620498141597792,0.00977375730695802
"253","Abies balsamea",1.90343954960895,0.632720680656527,0.00884000943712122
"254","Abies balsamea",1.93107871589716,0.62412065221752,0.00958107064644863
"255","Abies balsamea",1.96281509371708,0.623402303091963,0.00909443639844249
"256","Abies balsamea",1.92103368567193,0.627257734047031,0.0098570119912862
"257","Abies balsamea",1.90047769868852,0.630873109760137,0.00948220127950356
"258","Abies balsamea",2.04097516975626,0.609529394744386,0.00970480268722155
"259","Abies balsamea",1.97323377493031,0.619217958007653,0.00985631230037219
"260","Abies balsamea",1.9486159895165,0.625210587593986,0.00915531172057916
"261","Abies balsamea",2.01136573836791,0.612302303146939,0.0101350232292465
"262","Abies balsamea",1.96312514388681,0.621019048853255,0.0098649961246576
"263","Abies balsamea",1.93283370203853,0.625439437649486,0.00999197789367926
"264","Abies balsamea",2.00957512949022,0.614648923794898,0.00984784772193145
"265","Abies balsamea",1.89444653442248,0.633036854125562,0.00905511744755619
"266","Abies balsamea",1.92871988971116,0.624752538532438,0.0100001339389446
"267","Abies balsamea",1.94993377948394,0.621771949593611,0.00995307945929067
"268","Abies balsamea",1.89393039543874,0.630741325672275,0.00976895926334584
"269","Abies balsamea",1.93454165662987,0.625456096984999,0.00983929256316741
"270","Abies balsamea",1.88986657076265,0.631579445866658,0.00971324917253382
"271","Abies balsamea",1.93085542881852,0.626871092320451,0.00908940024302593
"272","Abies balsamea",1.90912197572729,0.629846603018905,0.00947102387507985
"273","Abies balsamea",1.90546790599004,0.629556535045304,0.00966293561067695
"274","Abies balsamea",1.9265807487385,0.629446666584272,0.00876226276646857
"275","Abies balsamea",1.95756033643655,0.618058625018168,0.0106082415327904
"276","Abies balsamea",1.88967688809264,0.631612539726041,0.00983395009907366
"277","Abies balsamea",1.86648051410901,0.635660070392202,0.00970471833203659
"278","Abies balsamea",1.97424762139151,0.621172528543655,0.00892845011156514
"279","Abies balsamea",1.93097886295839,0.624629709546939,0.0101204055558941
"280","Abies balsamea",1.90150543497123,0.629327213716673,0.010011403835637
"281","Abies balsamea",1.96468961679916,0.62477730234298,0.00856022222930906
"282","Abies balsamea",2.00341749336565,0.614265884832984,0.00996905252442669
"283","Abies balsamea",2.01233012648976,0.612999890487144,0.00980332593591527
"284","Abies balsamea",1.86990843260966,0.633171537271959,0.0101798318893797
"285","Abies balsamea",1.8982668764498,0.633002632051368,0.00928575874390959
"286","Abies balsamea",1.96041739783883,0.623096187214968,0.00914801787407727
"287","Abies balsamea",1.9392537424961,0.625350171630489,0.00972439384856208
"288","Abies balsamea",1.88928170609493,0.63134594603454,0.00999375998528591
"289","Abies balsamea",1.96248205708784,0.621557911217054,0.00949086121241675
"290","Abies balsamea",1.90662351667932,0.630277070880986,0.00941997564862025
"291","Abies balsamea",1.95241347651331,0.625843620956331,0.00893055424051503
"292","Abies balsamea",1.94576348535357,0.624247007884435,0.00948956704246878
"293","Abies balsamea",1.92286404674641,0.625915785292859,0.00996540325595215
"294","Abies balsamea",1.95052219347015,0.622736169788976,0.00954713281324792
"295","Abies balsamea",1.89354537709816,0.630998468172195,0.00973901156457213
"296","Abies balsamea",1.89941906337601,0.632845674633422,0.00934750106306451
"297","Abies balsamea",1.91912610232967,0.625278724515288,0.0104237282548537
"298","Abies balsamea",1.96313738001416,0.618435630786316,0.0101838516861187
"299","Abies balsamea",1.87775884647585,0.632111395084306,0.0103159539979812
"300","Abies balsamea",1.92921683520928,0.626428024007622,0.00955485799636535
"301","Abies concolor",1.10534795328878,0.739525553887359,0.00571005354342878
"302","Abies concolor",1.03830813950902,0.75699964814552,0.00508361559895057
"303","Abies concolor",1.08237772524179,0.73831252465373,0.00626830046870405
"304","Abies concolor",1.08597371992344,0.74797154363318,0.0052105462006849
"305","Abies concolor",1.07813205948727,0.747443860909459,0.00529316725624385
"306","Abies concolor",1.11899941134737,0.734160409138386,0.00580685528623656
"307","Abies concolor",1.04729829716277,0.747212302248464,0.0060616654765576
"308","Abies concolor",1.05745176563234,0.749258402324121,0.00567205669767245
"309","Abies concolor",0.995868139262454,0.764062984102688,0.0050550568024232
"310","Abies concolor",1.10013118431027,0.741290385985966,0.00573391647054648
"311","Abies concolor",1.08251012815029,0.742615823212735,0.00594158982821887
"312","Abies concolor",1.08117672371132,0.74618251161749,0.00558003504009361
"313","Abies concolor",0.981108963563022,0.767905200643021,0.00503739065886183
"314","Abies concolor",1.08502240724455,0.741028842371879,0.00607062109085976
"315","Abies concolor",1.11903974878405,0.731835854670246,0.00629244476958714
"316","Abies concolor",1.06106640035368,0.737660020049291,0.0067847264231824
"317","Abies concolor",1.07499842712686,0.746240979846193,0.00550101827218874
"318","Abies concolor",1.06523889433003,0.742502115348296,0.0061967076910577
"319","Abies concolor",1.05833625761935,0.744729307903442,0.00593016792357646
"320","Abies concolor",1.04656137560779,0.749640262597507,0.00561890004715514
"321","Abies concolor",1.04648734406463,0.752864468912227,0.0054047166335207
"322","Abies concolor",1.04653091466528,0.751538287744349,0.00576092695341665
"323","Abies concolor",1.07243658814899,0.748851052595192,0.00507114000771537
"324","Abies concolor",1.07558652355401,0.746327709756899,0.00545465721319312
"325","Abies concolor",1.10289681869477,0.734914000860437,0.006186453288945
"326","Abies concolor",1.04700394740743,0.746815281069191,0.00596787433222795
"327","Abies concolor",1.02713141948401,0.749519567334391,0.00602101308860419
"328","Abies concolor",1.05150996836847,0.748523765038538,0.00568670896200557
"329","Abies concolor",1.01595064851839,0.759143367173952,0.00523567564019139
"330","Abies concolor",1.07679659916618,0.740268678958738,0.00621108993449519
"331","Abies concolor",1.08286052864599,0.739041206870211,0.00613537721286894
"332","Abies concolor",1.07185323772243,0.75150598572394,0.00506243077075029
"333","Abies concolor",1.08689088646898,0.745119486864742,0.00530159810133713
"334","Abies concolor",1.06923902603799,0.748153587912549,0.00560160536744487
"335","Abies concolor",0.995610666508605,0.762395102654085,0.00523533530196272
"336","Abies concolor",1.10889647167592,0.740883038140058,0.00540104501201331
"337","Abies concolor",1.09761466709676,0.746231887537614,0.00483418419969626
"338","Abies concolor",1.0612075488943,0.748285461328792,0.00558718569761766
"339","Abies concolor",1.11110014394078,0.736484007830385,0.00581930476968254
"340","Abies concolor",1.07297164030653,0.74542234325072,0.00576706180575717
"341","Abies concolor",1.13312313367479,0.734267857691866,0.00572716734287984
"342","Abies concolor",1.09016633717097,0.741775198200828,0.00579709505505464
"343","Abies concolor",1.03426591287462,0.751791756935738,0.0058371577498368
"344","Abies concolor",1.09621232643521,0.73810745892633,0.00588600343101541
"345","Abies concolor",1.12656185815261,0.729072760917434,0.0066392450087597
"346","Abies concolor",1.02346208187694,0.74746539126521,0.00657457924463949
"347","Abies concolor",1.02890003201183,0.751721209049854,0.00582073842657741
"348","Abies concolor",1.18738971055206,0.720203603767626,0.00637213021385595
"349","Abies concolor",1.05023044806359,0.747980138050048,0.00581806292104381
"350","Abies concolor",1.03609415806129,0.753806288668606,0.00561550259516332
"351","Abies concolor",1.14510490716897,0.726050940661979,0.00632568868163193
"352","Abies concolor",1.08246404064838,0.740639539091833,0.00593775753320843
"353","Abies concolor",1.0240517544234,0.762983927815268,0.00464227838289721
"354","Abies concolor",1.00714986896341,0.757146310689915,0.00554669501266781
"355","Abies concolor",1.07406864825357,0.749897017875237,0.00500939358372373
"356","Abies concolor",1.0695870474463,0.751206527475937,0.00505947486831997
"357","Abies concolor",1.10228553720809,0.735913978544063,0.00611658589194695
"358","Abies concolor",1.04035371282123,0.751299326615734,0.00552839375474954
"359","Abies concolor",1.09780361766588,0.74192687473618,0.00566736930020369
"360","Abies concolor",1.11541911899093,0.736438786699526,0.00590550486863445
"361","Abies concolor",1.0539996882426,0.751721996514976,0.00511513147883291
"362","Abies concolor",1.04975411918546,0.750965459453338,0.00529098888586749
"363","Abies concolor",1.04640526435216,0.75254531868195,0.00551735319753159
"364","Abies concolor",1.08990502833317,0.736469966863178,0.00625249518849435
"365","Abies concolor",1.08175834944562,0.74192812155793,0.00609562539772242
"366","Abies concolor",1.05430262123581,0.751278751107166,0.00551963304041077
"367","Abies concolor",1.04756581200752,0.750519765668268,0.00585339403774543
"368","Abies concolor",1.0725910138886,0.74365426601441,0.00594129867054359
"369","Abies concolor",1.03840649528424,0.761494025104647,0.0044868457455187
"370","Abies concolor",1.06776665291265,0.739838912818836,0.00622501686990941
"371","Abies concolor",1.06289793922924,0.74720911267546,0.00561804603446494
"372","Abies concolor",1.02561878571618,0.758186773697558,0.00515344734236298
"373","Abies concolor",1.09818470082215,0.739059362598003,0.00571027181726805
"374","Abies concolor",1.04104690099458,0.74932838938918,0.0060214755990322
"375","Abies concolor",1.0169970333517,0.758212088450022,0.00520651182784658
"376","Abies concolor",1.07507859570387,0.743319320672836,0.00575248507484904
"377","Abies concolor",1.08760889930481,0.736079317584736,0.0063088126158702
"378","Abies concolor",1.12956494847315,0.730304767020941,0.00643883959645779
"379","Abies concolor",1.07505316489228,0.744744256234268,0.00567257888712479
"380","Abies concolor",1.03318780752362,0.759610358202825,0.00488272108064833
"381","Abies concolor",1.05005149166944,0.751317583923333,0.00543703291842935
"382","Abies concolor",1.05629281482606,0.749417128744101,0.00551142983392299
"383","Abies concolor",1.15730939205261,0.730150422728537,0.00592485018349075
"384","Abies concolor",1.12590776453862,0.73249530276043,0.00619772038347754
"385","Abies concolor",1.11600654213375,0.731350540973758,0.00645441784744574
"386","Abies concolor",1.07081292343623,0.744329146464346,0.00559395688145204
"387","Abies concolor",1.08405372445494,0.739927150931341,0.00611037174047017
"388","Abies concolor",1.0040693531067,0.763318177836949,0.00505565292483808
"389","Abies concolor",1.08835397007873,0.744596264364047,0.00560463640590676
"390","Abies concolor",1.06079189235988,0.74778616800355,0.00571732264418052
"391","Abies concolor",1.06085652230612,0.750223877477777,0.005296085148653
"392","Abies concolor",0.986850464370778,0.77330350279127,0.00429594634893572
"393","Abies concolor",1.0560032184469,0.747155070492608,0.00572337801842128
"394","Abies concolor",1.06213655842611,0.75189476306622,0.00527464523319684
"395","Abies concolor",1.04167065239401,0.751007829777766,0.00563539661930072
"396","Abies concolor",1.10828374481472,0.735302970266461,0.00613967781456885
