"","species","a1","a2"
"1","Abies alba",0.316305690065334,-0.00517997300365522
"2","Abies alba",-0.0498199461039059,0.00191737895650917
"3","Abies alba",0.0255065668830884,5.61155776953678e-05
"4","Abies alba",0.0718140130069079,-0.000415814432723283
"5","Abies alba",0.00324882049271873,0.00255824832599042
"6","Abies alba",-0.0219524829733604,0.00119771124861598
"7","Abies alba",0.0237754368089897,0.00132793359938509
"8","Abies alba",0.28026286403788,-0.00394002549024986
"9","Abies alba",0.00780125377168892,0.000212623564320399
"10","Abies alba",0.21314630889273,-0.00254889449099074
"11","Abies alba",-0.0775111917358879,0.00185306927058126
"12","Abies alba",0.125932522783391,-0.0011949212853575
"13","Abies alba",0.222824656057287,-0.00218464562857055
"14","Abies alba",-0.122367557762911,0.00317876274258392
"15","Abies alba",0.203517315006933,-0.00230493524865022
"16","Abies alba",-0.00137268089564154,0.00115065635323177
"17","Abies alba",0.113353763213529,0.000241133664694262
"18","Abies alba",0.132073930856152,-0.000496008025063676
"19","Abies alba",0.0163726651209893,0.000721845621965822
"20","Abies alba",0.246259314812831,-0.00414746849804143
"21","Abies alba",-0.00270744581793768,0.0028987085492381
"22","Abies alba",0.0881520395831348,-0.00213270909016514
"23","Abies alba",-0.0543888769926004,0.00236937920663103
"24","Abies alba",-0.240083794589977,0.00668477627946976
"25","Abies alba",0.120494646460621,-0.00238147704369767
"26","Abies alba",0.096215268426612,-0.000420760807295395
"27","Abies alba",-0.124913038178188,0.00205307656962869
"28","Abies alba",-0.0533143135676978,0.00303206841030907
"29","Abies alba",0.223101242690757,-0.00226388858908855
"30","Abies alba",0.114888899172146,-0.000820538912877319
"31","Abies alba",0.0732940620422552,0.000785209257230077
"32","Abies alba",-0.138333908134977,0.00357171080804321
"33","Abies alba",-0.146945787719175,0.00494744187158865
"34","Abies alba",-0.123532945690533,0.00321575596300003
"35","Abies alba",0.128676106424653,-0.00124858969138351
"36","Abies alba",0.0351113613331941,0.00070214427224605
"37","Abies alba",0.240115688030509,-0.00322137258217958
"38","Abies alba",0.243125092634751,-0.00298987207251461
"39","Abies alba",0.168047672889131,-0.00132741680115606
"40","Abies alba",-0.0598433708293393,0.00190710679733625
"41","Abies alba",-0.0120013218195009,0.00175635095465551
"42","Abies alba",0.222931337066422,-0.00308661228105961
"43","Abies alba",0.127277728402658,-0.000686758340229698
"44","Abies alba",0.240990303635606,-0.00241811459458375
"45","Abies alba",-0.0559443136085965,0.00268330349725292
"46","Abies alba",-0.0680661354553336,0.00250739956994187
"47","Abies alba",0.213933430024103,-0.0023766436335691
"48","Abies alba",0.259547251778022,-0.00375404174630358
"49","Abies alba",0.130365765260976,-0.000848278825183685
"50","Abies alba",0.303315009235573,-0.00318216029421714
"51","Abies alba",0.00289832042721058,0.00196698659686126
"52","Abies alba",0.133572840124205,-0.0010676260302426
"53","Abies alba",0.160826799259461,-0.00214115904238823
"54","Abies alba",0.0983532660986797,0.000127015833556799
"55","Abies alba",0.139736170906444,0.000566756823779077
"56","Abies alba",0.328500622962945,-0.00467846992670667
"57","Abies alba",0.121437376898379,-0.00291710084127394
"58","Abies alba",0.457573950101417,-0.0077829552967944
"59","Abies alba",-0.0969089658517487,0.00378254132907383
"60","Abies alba",0.26746786323756,-0.00323484856825808
"61","Abies alba",-0.00447787153866655,0.00211859993169981
"62","Abies alba",-0.00190136950647336,0.00146556601845261
"63","Abies alba",-0.102756084174577,0.00334838421170979
"64","Abies alba",0.202553423112489,-0.00190150254476326
"65","Abies alba",0.123287396631949,0.000846063095466473
"66","Abies alba",0.274190793513646,-0.00332307328013693
"67","Abies alba",0.131207097054907,-0.00103445653587443
"68","Abies alba",-0.00903660522352573,0.00204922840159685
"69","Abies alba",0.0713570136503241,-0.000894895624753984
"70","Abies alba",0.116266789897939,-0.00130351354593433
"71","Abies alba",0.223424147455096,-0.00302001889045546
"72","Abies alba",0.0410804247511003,-0.000801052418138435
"73","Abies alba",0.0985604080535075,-0.00151707042862432
"74","Abies alba",0.134359215980849,-0.000857121938678302
"75","Abies alba",0.102208768233604,-0.000301987850514054
"76","Abies alba",-0.0622924467310714,0.00312008485133109
"77","Abies alba",0.258205972735211,-0.00386836933194156
"78","Abies alba",0.177095590279627,-0.000901399369220981
"79","Abies alba",0.0371678253310923,0.00219244332101031
"80","Abies alba",0.201766040011848,-0.00446699401029789
"81","Abies alba",0.175771304345103,-0.00129398841237035
"82","Abies alba",0.109221663506051,-0.00057714640039769
"83","Abies alba",0.174383562769994,-0.00176606454579936
"84","Abies alba",-0.0409832869721505,0.00343021607238395
"85","Abies alba",-0.00343167241660928,0.0012797441742864
"86","Abies alba",-0.046037583270167,0.00113470331094851
"87","Abies alba",0.101054779249143,0.000762608040638022
"88","Abies alba",0.0156156874892662,0.00113081400143254
"89","Abies alba",0.204901697810584,-0.00335124132062918
"90","Abies alba",0.0142499057680153,0.000731096797485818
"91","Abies alba",-0.142921350939912,0.00503473873506721
"92","Abies alba",0.28699785857538,-0.00286336106500765
"93","Abies alba",-0.0791225545066983,0.00319314413775521
"94","Abies alba",0.0889515573280728,-0.000357822034211647
"95","Abies alba",0.424086116496798,-0.00661765789498192
"96","Abies alba",0.206424181999391,-0.00227988644159329
"97","Abies alba",0.248296497138857,-0.00265293890409106
"98","Abies alba",-0.0772531831297908,0.0022816527572712
"99","Abies alba",0.575780770270099,-0.0065121044622113
"100","Abies alba",0.0197078564396895,0.0022471233090837
"101","Abies amabilis",-0.100085844386519,0.00152906962988215
"102","Abies amabilis",0.118619251632029,-0.00106436691192882
"103","Abies amabilis",0.188159249003115,-0.0026273809958808
"104","Abies amabilis",0.0716480128819114,-0.000939864001084452
"105","Abies amabilis",0.0646168142364395,-0.000674568859983365
"106","Abies amabilis",0.0642010275702072,-0.000401860921445227
"107","Abies amabilis",0.0833469583852304,-0.00115388111255228
"108","Abies amabilis",-0.0511696842835323,0.000445368338462789
"109","Abies amabilis",0.0581928961915978,-0.00105435005576133
"110","Abies amabilis",0.063891621431157,-0.00101450716362583
"111","Abies amabilis",0.0432954796963988,-0.000644790831390107
"112","Abies amabilis",0.0431452445863914,-0.000669130594803787
"113","Abies amabilis",0.0433278005040062,-0.000614283719582226
"114","Abies amabilis",0.0177376487485407,-0.00012821701016801
"115","Abies amabilis",0.0178270390929378,-0.000226520171746692
"116","Abies amabilis",0.0898659168241292,-0.00113024611460469
"117","Abies amabilis",0.0963073916167208,-0.0016431214183939
"118","Abies amabilis",0.0869530557276979,-0.00114835536301831
"119","Abies amabilis",0.0610849984602446,-0.000669555950063954
"120","Abies amabilis",0.0119904853662838,-0.000249908966373575
"121","Abies amabilis",0.0231027333781691,-0.000116011675391562
"122","Abies amabilis",0.069222459702164,-0.000822220529485256
"123","Abies amabilis",0.00547047697529349,-0.000461172128514949
"124","Abies amabilis",0.0384421439663435,-0.000998158790124664
"125","Abies amabilis",0.00840136994801816,-0.000146103882710852
"126","Abies amabilis",0.0386705590407348,-0.000319375173373985
"127","Abies amabilis",0.0137220411313597,-0.000294999301857049
"128","Abies amabilis",0.156314349217082,-0.00237136010401063
"129","Abies amabilis",0.042849317607379,-0.000410543302090695
"130","Abies amabilis",0.0955458203287753,-0.00154658448058848
"131","Abies amabilis",-0.032497841877713,0.000168841312488846
"132","Abies amabilis",0.0637517087885011,-0.000532939780625957
"133","Abies amabilis",0.00283107311597891,-0.000227609709019809
"134","Abies amabilis",0.0163852574214752,-0.000193285239240984
"135","Abies amabilis",-0.0618954802189934,0.000831027443940688
"136","Abies amabilis",0.105855256109751,-0.00122236033362437
"137","Abies amabilis",0.0888592375070567,-0.00097098638202835
"138","Abies amabilis",0.109440233245594,-0.00113030895712061
"139","Abies amabilis",-0.0175344680097631,0.000447523050507383
"140","Abies amabilis",-0.0455819182670951,0.000477057359630726
"141","Abies amabilis",0.133969758334016,-0.00184163592613786
"142","Abies amabilis",0.0552530034503467,-0.000509453366320722
"143","Abies amabilis",0.0172115234622176,-4.51576482976148e-05
"144","Abies amabilis",0.0814169382865605,-0.00115154301243451
"145","Abies amabilis",0.0349132705248069,-0.000825279296895286
"146","Abies amabilis",-0.0681506117638324,0.000330003600724971
"147","Abies amabilis",0.120851407143707,-0.00177502142743612
"148","Abies amabilis",0.0794032531822051,-0.00132981335824615
"149","Abies amabilis",0.0866158001718795,-0.00095143577288429
"150","Abies amabilis",0.0980574650000895,-0.00147764112880142
"151","Abies amabilis",-0.0502378812226651,0.000411718899899794
"152","Abies amabilis",0.194946216384636,-0.00248938281001954
"153","Abies amabilis",0.0282229078421854,-0.000477029558307923
"154","Abies amabilis",0.0859580521496489,-0.00154168540980049
"155","Abies amabilis",0.173465243181705,-0.00248769549167227
"156","Abies amabilis",0.0867313297555554,-0.00104711618078306
"157","Abies amabilis",0.0204139692149248,5.37581049307597e-05
"158","Abies amabilis",0.00992944418483331,-0.000133306214870048
"159","Abies amabilis",-0.00714052758563742,0.000367865062711595
"160","Abies amabilis",0.17180890712783,-0.00209379607394171
"161","Abies amabilis",0.148549786091607,-0.00172170070229591
"162","Abies amabilis",0.0644422251480085,-0.00116484580274077
"163","Abies amabilis",0.0489811507473672,-0.000635869264606374
"164","Abies amabilis",0.115237608025121,-0.00143007564627402
"165","Abies amabilis",0.0567015841602757,-0.000814351238683529
"166","Abies amabilis",-0.0186148166875825,0.000114436893198778
"167","Abies amabilis",0.0337547861743926,-0.000103822807540444
"168","Abies amabilis",-0.0451841881937889,0.000275523138600575
"169","Abies amabilis",-0.0127845538263619,-0.000124875851259604
"170","Abies amabilis",0.113488870571318,-0.00153034312134293
"171","Abies amabilis",0.107265516510199,-0.00176249379841244
"172","Abies amabilis",-0.00946033645292424,0.000283861014874823
"173","Abies amabilis",0.138254755798023,-0.00195572783539219
"174","Abies amabilis",0.000691595968907343,-8.61223833885155e-05
"175","Abies amabilis",0.0822898138812306,-0.000682202408891328
"176","Abies amabilis",0.00377821173122214,-0.000125656191878484
"177","Abies amabilis",0.0837862477587984,-0.000760391798207751
"178","Abies amabilis",0.0902785622303285,-0.00146059546064637
"179","Abies amabilis",0.126897622785986,-0.0016632825790742
"180","Abies amabilis",0.0848069454863799,-0.00098947809247829
"181","Abies amabilis",0.0212281921075499,-0.000239606133387494
"182","Abies amabilis",0.0965903337074581,-0.00123943292809462
"183","Abies amabilis",0.133348240267046,-0.00183296993949023
"184","Abies amabilis",0.0254444277058766,-0.000283587316801832
"185","Abies amabilis",0.0448833978166129,-0.000642866056101165
"186","Abies amabilis",0.161414250947151,-0.00197809695795797
"187","Abies amabilis",-0.0132305075181654,3.93976901713224e-05
"188","Abies amabilis",0.188037483010054,-0.00241370617161078
"189","Abies amabilis",-0.0377263601129028,0.000500027849002463
"190","Abies amabilis",0.149815575476171,-0.00171916696605137
"191","Abies amabilis",0.16970379486696,-0.00201863241586116
"192","Abies amabilis",-0.0243208627146888,0.000103099790008926
"193","Abies amabilis",-0.00937123655914813,0.000196951794311728
"194","Abies amabilis",0.0863316215556616,-0.000954640262210617
"195","Abies amabilis",0.111106115857283,-0.00144978561223395
"196","Abies amabilis",0.0503135044073449,-0.000747664793922547
"197","Abies amabilis",0.0654006654370639,-0.000437574866957097
"198","Abies amabilis",0.0950147850549524,-0.00143155133239076
"199","Abies amabilis",0.0117433622842893,-0.000287174829818778
"200","Abies amabilis",0.116037050106473,-0.00133134080221721
"201","Abies balsamea",0.0588705573626886,0.00678133402644519
"202","Abies balsamea",-0.0186076930716951,0.00858194507632603
"203","Abies balsamea",0.0649310141919097,0.00571882953752176
"204","Abies balsamea",0.0467242670953859,0.00637496244940111
"205","Abies balsamea",0.0127469130921334,0.00808474467673171
"206","Abies balsamea",0.0824932989730047,0.00514616587347946
"207","Abies balsamea",0.082950315474977,0.00527562303321844
"208","Abies balsamea",0.0417309233793108,0.00753169553741861
"209","Abies balsamea",-0.0367146612800648,0.0105129280189044
"210","Abies balsamea",-0.0511485366781872,0.010715761082602
"211","Abies balsamea",0.0701613501822384,0.00615471292632744
"212","Abies balsamea",0.0320414795473466,0.00760466100403999
"213","Abies balsamea",0.07147562111749,0.00632952282468746
"214","Abies balsamea",-0.0258138379987238,0.00905631005883117
"215","Abies balsamea",0.0639158536944912,0.00554807319952536
"216","Abies balsamea",0.0348613898211578,0.00677157588358713
"217","Abies balsamea",0.0917522963680854,0.00427895573677033
"218","Abies balsamea",-0.00434706708655459,0.00850264919957842
"219","Abies balsamea",0.0658900220900495,0.00616626206674768
"220","Abies balsamea",0.0648205657376077,0.00635301283149047
"221","Abies balsamea",0.087984696590889,0.00562163202395183
"222","Abies balsamea",0.0271726281335825,0.00760914047442946
"223","Abies balsamea",0.0621522297991462,0.00586641150128272
"224","Abies balsamea",0.0935717440928384,0.00545844837414267
"225","Abies balsamea",0.0695527721432869,0.00590822012941339
"226","Abies balsamea",0.0426010667680784,0.00630228358121507
"227","Abies balsamea",-0.004145422915411,0.00855439512049987
"228","Abies balsamea",0.0713131782194785,0.00612308216312671
"229","Abies balsamea",0.0179695220376253,0.00756910562821354
"230","Abies balsamea",0.103823337207999,0.00455456961352103
"231","Abies balsamea",0.105144402928248,0.00403210544474728
"232","Abies balsamea",0.131809790868133,0.0027950612447349
"233","Abies balsamea",0.0395734894051004,0.00761611820985609
"234","Abies balsamea",0.0143439581016574,0.00756322593501601
"235","Abies balsamea",0.050902471306039,0.00628965611269245
"236","Abies balsamea",0.0282092469714208,0.00759026853353287
"237","Abies balsamea",0.0925876358421404,0.00493443693847428
"238","Abies balsamea",0.0266858165836952,0.00752586959811823
"239","Abies balsamea",0.0595612776082028,0.00617533552066871
"240","Abies balsamea",0.0724738098459527,0.00637204520090936
"241","Abies balsamea",0.0524396732440286,0.00604723497379037
"242","Abies balsamea",0.0163043185533521,0.00727171387688577
"243","Abies balsamea",-0.00299496961729073,0.00859724462146407
"244","Abies balsamea",0.0708939614131274,0.00600323574937911
"245","Abies balsamea",0.0993359149798755,0.00394339936476644
"246","Abies balsamea",0.0645960555125729,0.00611192966608224
"247","Abies balsamea",0.0165546302461857,0.00798833452833013
"248","Abies balsamea",0.0470866417167337,0.00748231265330361
"249","Abies balsamea",0.0332242405905521,0.00687046536776987
"250","Abies balsamea",-0.0168099555097745,0.00916674612935547
"251","Abies balsamea",0.0563870271979255,0.00587775021579502
"252","Abies balsamea",0.0493682284962321,0.00639956620194809
"253","Abies balsamea",-0.00184126289831249,0.00875134265207489
"254","Abies balsamea",0.0472694270219586,0.00685846962272237
"255","Abies balsamea",0.0174134074134264,0.00914663051880184
"256","Abies balsamea",-0.00516271516883397,0.00854773842330217
"257","Abies balsamea",0.00820452049074694,0.00772692522351198
"258","Abies balsamea",0.070315206131678,0.00569724767967558
"259","Abies balsamea",0.0800440358039979,0.00403845972693129
"260","Abies balsamea",0.0658912401615971,0.0056445006749439
"261","Abies balsamea",0.0102748659568291,0.00823667204064672
"262","Abies balsamea",0.114718022448455,0.00466988358450629
"263","Abies balsamea",0.0574240256469525,0.0060847160497629
"264","Abies balsamea",0.0639613715057582,0.00587952677070106
"265","Abies balsamea",0.0314913696587386,0.00717426652074225
"266","Abies balsamea",-0.0182824724209744,0.00993856410892498
"267","Abies balsamea",0.0918623497368834,0.00475515382169877
"268","Abies balsamea",0.0275450889751083,0.0078794358976269
"269","Abies balsamea",0.0918145076053858,0.0056450440579151
"270","Abies balsamea",0.00967216216994762,0.00844773757944706
"271","Abies balsamea",0.0513473408739366,0.00660393903944323
"272","Abies balsamea",0.0529894284560794,0.00660907752429187
"273","Abies balsamea",0.0728008012239431,0.00513955780886383
"274","Abies balsamea",0.0375817436847186,0.00625364960131823
"275","Abies balsamea",0.053609459197073,0.00655129220028146
"276","Abies balsamea",0.0385946259526408,0.00634577572130916
"277","Abies balsamea",0.0829429156426859,0.0049123545138282
"278","Abies balsamea",-0.00130249325203462,0.00867795160053059
"279","Abies balsamea",0.0682810301950299,0.00599694645061339
"280","Abies balsamea",0.0569472804984138,0.00686062258652338
"281","Abies balsamea",0.0156857341048419,0.00784942760042799
"282","Abies balsamea",0.0895009791971726,0.00453102536004079
"283","Abies balsamea",0.0732457256099084,0.00601159985490116
"284","Abies balsamea",0.0554872322775346,0.00640691992605722
"285","Abies balsamea",-0.00442389075607891,0.00849133579615892
"286","Abies balsamea",0.029659429042854,0.00828415888602002
"287","Abies balsamea",0.00642728595737093,0.00796101265193428
"288","Abies balsamea",0.0118004812210383,0.00871110640615631
"289","Abies balsamea",0.118881906921795,0.00387873397960273
"290","Abies balsamea",0.0266924222457472,0.00792172684192346
"291","Abies balsamea",0.000781477662073178,0.00852628260097817
"292","Abies balsamea",0.00585090393925602,0.00874736681022088
"293","Abies balsamea",-0.0223432072256738,0.00976638582066803
"294","Abies balsamea",0.0367381807904772,0.0067604797037349
"295","Abies balsamea",0.0897312970113838,0.00493617003623819
"296","Abies balsamea",0.0708524368159335,0.00572921554158622
"297","Abies balsamea",0.0811006627583019,0.00570195459776473
"298","Abies balsamea",0.0391599046063346,0.00647087774855088
"299","Abies balsamea",0.0733039543875172,0.00549709578518556
"300","Abies balsamea",0.0829647645741773,0.005354769403445
"301","Abies concolor",0.323858486049395,-0.00112368546590158
"302","Abies concolor",0.417136137762677,-0.00188641351393393
"303","Abies concolor",0.406086116362805,-0.00164424258340457
"304","Abies concolor",0.381660002884288,-0.0013122911423938
"305","Abies concolor",0.416457402493015,-0.00202109119006241
"306","Abies concolor",0.334709042455062,-0.0010245274186899
"307","Abies concolor",0.445736857132013,-0.00261022526779643
"308","Abies concolor",0.417711710065931,-0.0019173169015487
"309","Abies concolor",0.445121735869917,-0.00204344971860651
"310","Abies concolor",0.452676318821459,-0.00234729498388224
"311","Abies concolor",0.347635289883879,-0.000863979756786412
"312","Abies concolor",0.403217895865573,-0.00175417511173496
"313","Abies concolor",0.31596027325338,-0.000667522974241499
"314","Abies concolor",0.397616998167766,-0.00156307270632271
"315","Abies concolor",0.450955712132231,-0.00235129610904023
"316","Abies concolor",0.40381758119364,-0.00199410609559053
"317","Abies concolor",0.372746688337372,-0.00152296609114352
"318","Abies concolor",0.288605803699026,-0.000183205670315037
"319","Abies concolor",0.428330685820047,-0.00172031754812166
"320","Abies concolor",0.436768652236798,-0.00238586411916067
"321","Abies concolor",0.410538110827322,-0.00205650246076751
