"","species","a1","a2","comp"
"1","Abies alba",1.59117992009534,0.294414849585363,0.0029416843836919
"2","Abies alba",3.93399819132041,0.0921268395023196,-0.00744980816720895
"3","Abies alba",4.27764764326555,0.050168194753174,-0.00950494799062634
"4","Abies alba",2.38492890441303,0.22893389070153,-0.00283819125315793
"5","Abies alba",1.73728856861813,0.261516992732914,0.00710051381277209
"6","Abies alba",2.2305916866384,0.292697363167154,-0.0167442100153305
"7","Abies alba",4.17640538886458,0.0655187631892161,-0.0180879083990771
"8","Abies alba",2.03694579496808,0.27413651512367,0.000539169134910824
"9","Abies alba",2.22888539534528,0.191418414033144,-0.00644546340419899
"10","Abies alba",7.90023957387809,-0.0507956638219727,-0.0450116007486583
"11","Abies alba",2.21773544698836,0.275294455433501,-0.00968621441033526
"12","Abies alba",5.03223227847701,-0.01,0.0765900259074484
"13","Abies alba",3.20212039580219,0.0729537948292022,0.00571133968201105
"14","Abies alba",2.05287967198209,0.275289054811306,-0.000376520874350782
"15","Abies alba",3.2182961328339,0.0937806793859987,0.00326620809664071
"16","Abies alba",5.56991151019249,-0.00983687542532953,-0.0203315998260076
"17","Abies alba",1.81090340673243,0.312946710419645,-0.00641151093323931
"18","Abies alba",2.68407074333094,0.256972339184602,-0.0123642327015315
"19","Abies alba",2.59561581909734,0.192436038621252,-0.00810771914608547
"20","Abies alba",1.65170947124837,0.364526106057267,-0.0109914525393745
"21","Abies alba",3.32442053150478,0.153110440832583,-0.00214460135506059
"22","Abies alba",2.84136015390916,0.164332633351366,-0.0100239249809516
"23","Abies alba",2.4616454962415,0.243992933254686,-0.00971126381789031
"24","Abies alba",3.08857269243279,0.144502881698911,-0.00428631518898652
"25","Abies alba",1.81504404012362,0.333038623698651,-0.0136922179475766
"26","Abies alba",3.5213721736327,0.133057219517527,-0.0110762561554426
"27","Abies alba",1.46513280508337,0.34360605722817,-0.00181427190992871
"28","Abies alba",2.44551988944962,0.219852722852767,-0.0111186637131026
"29","Abies alba",2.25401945198101,0.2884832851961,-0.00866317826074711
"30","Abies alba",3.22546867351968,0.106520372598938,0.00568739677530732
"31","Abies alba",1.89666627504582,0.34342844345609,-0.0164759053937952
"32","Abies alba",2.43335119036901,0.275891517806285,-0.00792339830315664
"33","Abies alba",3.3532135993937,0.143963420975186,-0.00718261648099343
"34","Abies alba",3.34260827605887,0.14366576969892,-0.00922192269468096
"35","Abies alba",3.32446801371301,0.148789662364525,-0.0182710280921471
"36","Abies alba",3.74400303132415,0.106694905854746,-0.016726713359024
"37","Abies alba",2.35509328332617,0.19721154362744,0.013583024012759
"38","Abies alba",4.86304615769504,0.0334989397884866,-0.0202826821898192
"39","Abies alba",2.53906928550293,0.163970150292216,0.000281313136678005
"40","Abies alba",2.95133700790945,0.17313141948244,-0.0114941890321883
"41","Abies alba",1.16354457466762,0.392687446085579,-0.00429124289076523
"42","Abies alba",4.78743449463818,0.0660910477992299,-0.0163512358705486
"43","Abies alba",1.59818090305198,0.41823927787406,-0.0137129836348364
"44","Abies alba",3.85945551029116,0.101032375085403,-0.0227739410848347
"45","Abies alba",2.23817774464929,0.265418085671822,-0.00489771638598853
"46","Abies alba",2.04484095538674,0.266740960071839,-0.00419926843640673
"47","Abies alba",3.72781653940101,0.0321766433671985,0.0228364829749969
"48","Abies alba",3.05958703457595,0.0761874426772087,0.0434411757385825
"49","Abies alba",3.9268991354104,0.0730310588383277,-0.0115376597204659
"50","Abies alba",3.74495453357589,0.0764966725006842,-0.0041141442528092
"51","Abies alba",3.25260470466297,0.105658733679017,0.00998143151310779
"52","Abies alba",3.40449043282762,0.0612717367930096,0.0402548399520313
"53","Abies alba",2.52392738382224,0.165553682937852,0.00470899667672124
"54","Abies alba",2.23931558882547,0.214958604343063,0.00620075857437232
"55","Abies alba",2.95099942120276,0.152598138131303,-0.0040311088038525
"56","Abies alba",3.23104468822137,0.0684356514156301,0.0118131173545998
"57","Abies alba",1.6525107249004,0.386436540928467,-0.0129986801422671
